CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
220043843,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2022-11-05 03:54:00,ASSAULT - SIMPLE,-83.68976999999995,42.30407070000007
220043269,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2200 BLOCK SHADOWOOD DR,ANN ARBOR,2022-11-01 14:31:00,LARCENY - ALL OTHER,-83.71326780099997,42.23040799900008
221001041,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,600 BLOCK W STADIUM BLVD,ANN ARBOR,2022-11-04 12:45:30,LARCENY - ALL OTHER,-83.75311269899998,42.262054300000045
210047728,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2200 BLOCK STELLAR RD,ANN ARBOR,2021-12-23 17:43:00,ASSAULT - SIMPLE,-83.73612109999993,42.30567350000007
220047154,STOLEN PROPERTY,2406,POSSESS/RECEIVE STOLEN VEHICLE,A,700 BLOCK TAPPAN ST,ANN ARBOR,2022-11-30 02:58:00,MOTOR VEHICLE THEFT / FRAUD,-83.73854879899994,42.27265410000007
220046787,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,200 BLOCK W WASHINGTON ST,ANN ARBOR,2022-11-27 01:11:00,ASSAULT - AGGRAVATED,-83.75069750099999,42.28034690000004
220046787,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,200 BLOCK W WASHINGTON ST,ANN ARBOR,2022-11-27 01:11:00,DAMAGE TO PROPERTY,-83.75069750099999,42.28034690000004
220047088,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,1800 BLOCK VINEWOOD BLVD,ANN ARBOR,2022-11-29 15:20:00,INTIMIDATION / STALKING,-83.72319280099998,42.26989640100004
220047099,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK W WASHINGTON ST,ANN ARBOR,2022-11-29 16:02:00,ASSAULT - SIMPLE,-83.75024939999997,42.26858450000003
220044798,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,400 BLOCK E WASHINGTON ST,ANN ARBOR,2022-11-12 01:01:00,PUBLIC PEACE,-83.74290589999998,42.280601800000056
220045195,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,500 BLOCK E WILLIAM ST,ANN ARBOR,2022-11-11 03:00:00,ASSAULT - SIMPLE,-83.74236649999995,42.27800250000007
220045195,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,500 BLOCK E WILLIAM ST,ANN ARBOR,2022-11-11 03:00:00,DAMAGE TO PROPERTY,-83.74236649999995,42.27800250000007
221001125,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK S 5TH AVE,ANN ARBOR,2022-11-28 13:30:00,LARCENY - FROM AUTO (LFA),-83.74614299899997,42.279498500000045
221001112,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,700 BLOCK ARCH ST,ANN ARBOR,2022-11-26 16:55:30,LARCENY - ALL OTHER,-83.73987669899998,42.26927409900003
220045588,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,N ASHLEY ST & MILLER AVE,ANN ARBOR,2022-11-17 22:08:00,DAMAGE TO PROPERTY,-83.74966759899996,42.28329250000007
220047294,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,600 BLOCK BRIARWOOD CIR,ANN ARBOR,2022-11-30 23:06:00,LARCENY - ALL OTHER,-83.74154639999995,42.24080690100004
220047062,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,100 BLOCK BRIARWOOD CIRCLE,ANN ARBOR,2022-11-05 09:30:00,FRAUD,-83.74757489899997,42.24036790100007
220018070,FORCIBLE SODOMY,1173,CSC IST DEGREE -PENETRATION ORAL/ANAL,A,500 BLOCK S DIVISION,ANN ARBOR,2022-05-10 14:30:00,SEX OFFENSES - CSC,-83.74454290099999,42.27550910000008
220047336,EXTORTION/BLACKMAIL,2199,EXTORTION (OTHER),A,500 BLOCK GLENDALE CIR,ANN ARBOR,2022-11-30 09:00:00,EXTORTION - BLACKMAIL,-83.77134399999994,42.27729810000005
220042158,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,2700 BLOCK HIKONE RD,ANN ARBOR,2022-10-23 20:25:30,BURGLARY - RESIDENTIAL,-83.71094029999995,42.243213000000026
220047173,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,400 BLOCK HILL ST,ANN ARBOR,2022-11-30 08:58:00,BURGLARY - ALL OTHER,-83.74419219999999,42.27158120000007
220032011,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2998,"DAMAGE PROPERTY - MDOP - DESTROY, INJURE PROPERTY OF POLICE/FIRE DEPTS",A,300 BLOCK E HURON ST,ANN ARBOR,2022-08-22 07:34:00,DAMAGE TO PROPERTY,-83.74572750099998,42.28182970000006
220047253,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2022-11-30 19:32:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
220047318,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2022-12-01 09:05:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
220045911,DRIVING UNDER THE INFLUENCE,8027,OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE,B,W LIBERTY ST & S MAPLE RD,ANN ARBOR,2022-11-19 19:34:00,OUI OF LIQUOR / DRUGS,-83.78000649999996,42.27346460000007
221001130,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2200 BLOCK S MAIN ST,ANN ARBOR,2022-12-01 06:30:00,LARCENY - FROM AUTO (LFA),-83.75056650099998,42.25285930100006
220041911,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK MAYNARD ST,ANN ARBOR,2022-10-24 20:58:00,ASSAULT - SIMPLE,-83.74163499899998,42.27893000000006
220047325,FORCIBLE SODOMY,1174,CSC 3RD DEGREE -PENETRATION ORAL/ANAL,A,700 BLOCK MILLER AVE,ANN ARBOR,2022-12-01 10:07:00,SEX OFFENSES - CSC,-83.75605829999995,42.284425500000054
221001124,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2200 BLOCK S.MAIN STREET,ANN ARBOR,2022-12-01 06:30:00,DAMAGE TO PROPERTY,-83.75056650099998,42.25285930100006
220047159,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1700 BLOCK SHADFORD RD,ANN ARBOR,2022-11-30 07:10:00,LARCENY - FROM AUTO (LFA),-83.72493609999998,42.26208880000007
220047342,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,600 BLOCK W STADIUM BLVD,ANN ARBOR,2022-11-30 23:47:00,INTIMIDATION / STALKING,-83.75311269899998,42.262054300000045
220042174,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,700 BLOCK N UNIVERSITY AVE,ANN ARBOR,2022-10-26 21:00:00,LARCENY - ALL OTHER,-83.73977880099994,42.27878350000003
220046439,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2022-11-24 16:24:00,ASSAULT - AGGRAVATED,-83.71827519999994,42.235054200000036
220047258,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,100 BLOCK W WASHINGTON ST,ANN ARBOR,2022-11-30 20:34:00,TRESPASSING / INVASION OF PRIVACY,-83.74968909899997,42.280339000000026
220047263,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,400 BLOCK E EISENHOWER PKWY,ANN ARBOR,2022-11-30 21:04:00,ASSAULT - SIMPLE,-83.74174399899994,42.244472700000074
220047048,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,400 BLOCK W HOOVER AVE,ANN ARBOR,2022-11-19 14:30:00,ASSAULT - SIMPLE,-83.75249039999994,42.26919479900005
220045771,DRIVING UNDER THE INFLUENCE,80413,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI 3RD OFFENSE,B,PARKWOOD AVE & YOST BLVD,ANN ARBOR,2022-11-18 23:17:00,OUI OF LIQUOR / DRUGS,-83.68837560099996,42.25372250000004
220047125,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,2900 BLOCK PACKARD RD,ANN ARBOR,2022-11-29 20:00:00,LARCENY - RETAIL FRAUD,-83.70071999999999,42.244530301000054
220047082,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3000 BLOCK PACKARD RD,ANN ARBOR,2022-11-29 13:04:00,MOTOR VEHICLE THEFT / FRAUD,-83.69911359999998,42.24540029900004
221001131,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1000 BLOCK S. FOREST AVE,ANN ARBOR,2022-12-01 04:00:00,LARCENY - FROM AUTO (LFA),-83.73340289999999,42.269304000000034
220047480,ALL OTHER LARCENY,2310,LARCENY - FROM MAILS,A,2200 BLOCK S MAIN ST,ANN ARBOR,2022-10-09 11:40:00,LARCENY - ALL OTHER,-83.75116279999997,42.253237600000034
220047363,ALL OTHER LARCENY,2310,LARCENY - FROM MAILS,A,700 BLOCK HENRY ST,ANN ARBOR,2022-10-22 02:00:00,LARCENY - ALL OTHER,-83.73992729999998,42.26156430000003
220047307,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1900 BLOCK W LIBERTY ST,ANN ARBOR,2022-12-01 06:34:00,DAMAGE TO PROPERTY,-83.77207659999993,42.27709070000003
220047441,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK W HURON ST,ANN ARBOR,2022-12-02 00:54:00,TRESPASSING / INVASION OF PRIVACY,-83.75166069999995,42.28180800000007
220047447,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,WASHTENAW AVE & PLATT RD,ANN ARBOR,2022-12-02 02:28:00,OUI OF LIQUOR / DRUGS,-83.70048239999994,42.257716799000036
220046840,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1000 BLOCK E UNIVERSITY AVE,ANN ARBOR,2022-11-27 13:26:00,BURGLARY - RESIDENTIAL,-83.73531189999994,42.26894800000008
220046840,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1000 BLOCK E UNIVERSITY AVE,ANN ARBOR,2022-11-27 13:26:00,LARCENY - ALL OTHER,-83.73531189999994,42.26894800000008
221001137,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,"1300 BLOCK W STADIUM BLVD, APT 2",ANN ARBOR,2022-11-30 19:50:00,DAMAGE TO PROPERTY,-83.76253870099998,42.26406490000005
220021102,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3100 BLOCK CHELSEA CIR,ANN ARBOR,2022-06-03 05:51:00,DAMAGE TO PROPERTY,-83.71602149899996,42.239874900000075
221000602,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,800 BLOCK SOULE,ANN ARBOR,2022-07-22 03:07:30,BURGLARY - ALL OTHER,-83.76431349999996,42.27225530000004
220047304,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2022-12-01 04:04:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
221001126,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,900 BLOCK DEWEY AVENUE,ANN ARBOR,2022-11-30 03:30:00,LARCENY - FROM AUTO (LFA),-83.73595509999996,42.26608670000007
221001136,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,"LIBERTY PARKING STRUCTURE, 510 E WASHINGTON ST",ANN ARBOR,2022-12-02 02:25:00,LARCENY - FROM AUTO (LFA),-83.74257389899998,42.27997000000005
220046813,ALL OTHER,2298,BURGLARY - ENTERING WITHOUT PERMISSION,B,2200 BLOCK E STADIUM BLVD,ANN ARBOR,2022-11-27 04:12:00,BURGLARY - ALL OTHER,-83.71775499899996,42.262117499000055
220047526,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,1200 BLOCK ARBORVIEW BLVD,ANN ARBOR,2022-12-02 03:28:30,FRAUD,-83.76302759899994,42.28587870000007
220047686,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,2000 BLOCK COMMERCE BLVD,ANN ARBOR,2022-11-23 00:45:00,PUBLIC PEACE,-83.77634259999996,42.269453000000055
220047509,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK CHURCH ST,ANN ARBOR,2022-12-02 01:30:00,LARCENY - ALL OTHER,-83.73427439999995,42.27445360100006
220047527,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,400 BLOCK E EISENHOWER PKWY,ANN ARBOR,2022-10-31 00:00:00,FRAUD,-83.74112159999999,42.24463060000005
220047709,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2022-12-03 16:08:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
220047614,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,300 BLOCK E LIBERTY ST,ANN ARBOR,2022-12-03 00:43:00,OBSTRUCTING JUSTICE,-83.74562369999995,42.27931180000007
220047614,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,300 BLOCK E LIBERTY ST,ANN ARBOR,2022-12-03 00:43:00,OBSTRUCTING JUSTICE,-83.74562369999995,42.27931180000007
220047614,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,300 BLOCK E LIBERTY ST,ANN ARBOR,2022-12-03 00:43:00,PUBLIC PEACE,-83.74562369999995,42.27931180000007
220047672,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,300 BLOCK S MAIN ST,ANN ARBOR,2022-12-03 04:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.74825849899997,42.27809380000008
220047585,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,200 BLOCK S MAIN ST,ANN ARBOR,2022-12-02 22:24:00,PUBLIC PEACE,-83.74896689999997,42.27995500000003
220045516,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,800 BLOCK S MAPLE RD,ANN ARBOR,2022-11-17 13:15:00,ASSAULT - AGGRAVATED,-83.78054949899996,42.27088290100005
220047387,ALL OTHER,5510,FOOD - ADULTERATED,B,600 BLOCK OXFORD RD,ANN ARBOR,2022-10-13 17:45:00,HEALTH AND SAFETY,-83.72673399999996,42.273847499000055
220047356,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,500 BLOCK PACKARD ST,ANN ARBOR,2022-11-30 11:30:00,BURGLARY - RESIDENTIAL,-83.74334160099994,42.27308840000006
220047388,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1900 BLOCK PAULINE BLVD,ANN ARBOR,2022-11-30 00:30:00,FRAUD,-83.77647799999994,42.268474999000034
220047662,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2800 BLOCK PITTSFIELD BLVD,ANN ARBOR,2022-12-03 03:00:00,LARCENY - FROM AUTO (LFA),-83.69253169999996,42.246631000000036
220047549,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,1700 BLOCK SCIO CHURCH RD,ANN ARBOR,2022-12-02 17:15:00,FRAUD,-83.76914569899998,42.25623090000005
220047679,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,1800 BLOCK SOUTH BLVD,ANN ARBOR,2022-12-03 10:00:00,FRAUD,-83.72407480099997,42.25896250000005
220047613,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2998,"DAMAGE PROPERTY - MDOP - DESTROY, INJURE PROPERTY OF POLICE/FIRE DEPTS",A,S STATE ST & AIRPORT BLVD,ANN ARBOR,2022-12-03 00:31:00,DAMAGE TO PROPERTY,-83.73891129899994,42.23192670000003
220047613,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,S STATE ST & AIRPORT BLVD,ANN ARBOR,2022-12-03 00:31:00,OUI OF LIQUOR / DRUGS,-83.73891129899994,42.23192670000003
220047700,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2022-12-03 12:00:00,FRAUD,-83.71820539999999,42.23509830100005
220047379,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,600 BLOCK E UNIVERSITY AVE,ANN ARBOR,2022-11-29 18:45:00,LARCENY - ALL OTHER,-83.73554009999998,42.274580300000025
220047655,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2022-12-03 06:18:00,FRAUD,-83.68856559999995,42.25203470000008
220047661,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2022-12-03 06:20:00,FRAUD,-83.69253169999996,42.246631000000036
220047702,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3300 BLOCK WILLIAMSBURG RD,ANN ARBOR,2022-12-01 23:30:00,FRAUD,-83.69614449999995,42.23646690000004
220047657,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2400 BLOCK YOST BLVD,ANN ARBOR,2022-12-03 02:00:00,LARCENY - FROM AUTO (LFA),-83.68856559999995,42.25203470000008
220043988,DRIVING UNDER THE INFLUENCE,8031,OUID OPERATING UNDER THE INFLUENCE OF DRUGS,B,W HURON ST & EIGHTH ST,ANN ARBOR,2022-11-06 08:02:00,OUI OF LIQUOR / DRUGS,-83.75985770099999,42.28178360000004
220047402,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2022-12-01 19:10:30,LARCENY - RETAIL FRAUD,-83.74757489899997,42.24036790100007
220047783,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,900 BLOCK S STATE ST,ANN ARBOR,2022-12-04 02:12:30,BURGLARY - RESIDENTIAL,-83.74035389899996,42.270201599000075
220047232,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1500 BLOCK BROADWAY ST,ANN ARBOR,2022-11-12 20:00:00,LARCENY - ALL OTHER,-83.73172209999996,42.29285730000004
220047806,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,500 BLOCK CLINTON,ANN ARBOR,2022-12-04 07:58:00,OBSTRUCTING JUSTICE,-83.74303779999997,42.28082560000007
220047750,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2022-12-03 21:41:00,LARCENY - ALL OTHER,-83.72529090099994,42.25112530000007
220047812,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK S STATE ST,ANN ARBOR,2022-12-04 09:53:00,TRESPASSING / INVASION OF PRIVACY,-83.74077919999996,42.27849220000007
220047832,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK S STATE ST,ANN ARBOR,2022-12-04 15:13:00,LARCENY - RETAIL FRAUD,-83.74103860099996,42.27816020000006
220046910,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2700 BLOCK PONTIAC TRL,ANN ARBOR,2022-11-26 00:23:30,LARCENY - ALL OTHER,-83.73400459899995,42.31230460000006
220047826,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK W WASHINGTON ST,ANN ARBOR,2022-12-04 13:32:00,LARCENY - FROM AUTO (LFA),-83.75299550099999,42.28096210000007
220047653,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,500 BLOCK S MAPLE RD,ANN ARBOR,2022-12-03 08:29:00,ASSAULT - SIMPLE,-83.78098629899995,42.27607610000007
220047853,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,900 BLOCK S STATE ST,ANN ARBOR,2022-12-04 02:00:00,BURGLARY - RESIDENTIAL,-83.74035390099993,42.270009800000025
220047072,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2000 BLOCK COMMERCE BLVD,ANN ARBOR,2022-11-21 09:00:00,FRAUD,-83.77607339899998,42.26932419900004
220047474,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK S FOURTH AVE,ANN ARBOR,2022-12-02 02:15:00,LARCENY - ALL OTHER,-83.74755310099994,42.28116220000004
220047474,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,100 BLOCK S FOURTH AVE,ANN ARBOR,2022-12-02 02:15:00,OBSTRUCTING JUSTICE,-83.74755310099994,42.28116220000004
220047454,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,100 BLOCK E WASHINGTON ST,ANN ARBOR,2022-12-02 05:55:00,LARCENY - FROM AUTO (LFA),-83.74806519999998,42.28028999900005
220047454,ALL OTHER,4801,RESISTING OFFICER,B,100 BLOCK E WASHINGTON ST,ANN ARBOR,2022-12-02 05:55:00,OBSTRUCTING POLICE,-83.74806519999998,42.28028999900005
220047454,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,100 BLOCK E WASHINGTON ST,ANN ARBOR,2022-12-02 05:55:00,OBSTRUCTING JUSTICE,-83.74806519999998,42.28028999900005
221001144,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK WAYMARKET DR,ANN ARBOR,2022-11-13 21:15:00,LARCENY - FROM AUTO (LFA),-83.75710730099996,42.24234430000007
220045511,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2600 BLOCK ADRIENNE DR,ANN ARBOR,2022-07-16 19:00:00,LARCENY - ALL OTHER,-83.78191659999999,42.26964010000006
221001103,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2000 BLOCK COMMERCE BLVD,ANN ARBOR,2022-10-08 03:30:00,LARCENY - FROM AUTO (LFA),-83.77709139999996,42.269285600000046
221000996,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1800 BLOCK HANOVER RD,ANN ARBOR,2022-10-28 10:30:00,BURGLARY - RESIDENTIAL,-83.77090849999996,42.25722840000003
221001148,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,300 BLOCK SUMAC LANE,ANN ARBOR,2022-11-17 00:00:00,FRAUD,-83.69089500099994,42.28052100000008
221001098,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK S FIFTH AVE,ANN ARBOR,2022-11-16 22:32:00,LARCENY - FROM AUTO (LFA),-83.74567999999994,42.27820330000003
220047602,AGGRAVATED ASSAULT,1306,AGG/FEL ASSAULT - NON-FAMILY - STRONG ARM,A,300 BLOCK W HURON ST,ANN ARBOR,2022-12-02 23:37:00,ASSAULT - AGGRAVATED,-83.75166069999995,42.28180800000007
220047602,AGGRAVATED ASSAULT,1312,AGG/FEL ASSAULT - POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2022-12-02 23:37:00,ASSAULT - AGGRAVATED,-83.75166069999995,42.28180800000007
220047602,ALL OTHER,4801,RESISTING OFFICER,B,300 BLOCK W HURON ST,ANN ARBOR,2022-12-02 23:37:00,OBSTRUCTING POLICE,-83.75166069999995,42.28180800000007
221001122,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1800 BLOCK SHIRLEY LN,ANN ARBOR,2022-11-29 16:12:30,LARCENY - ALL OTHER,-83.71906799999994,42.301310400000034
220047962,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1200 BLOCK LAUREL DR,ANN ARBOR,2022-11-17 03:00:00,FRAUD,-83.74303779999997,42.28082560000007
220047916,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,300 BLOCK MAYNARD ST,ANN ARBOR,2022-12-04 23:42:00,DAMAGE TO PROPERTY,-83.74202799899996,42.27848930000005
220035202,DRIVING UNDER THE INFLUENCE,8030,CHILD ENDANGERMENT (OCCUPANT LESS THAN 16),B,SCIO CHURCH & S. MAPLE RD,ANN ARBOR,2022-09-10 03:38:00,OUI OF LIQUOR / DRUGS,-83.77684989999995,42.25626550000004
